iso_code+A75300,continent,location,date,population,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million
AFG,Asia,Afghanistan,8/26/2020,39835428,38199,43,73.429,1405,4,3.714,958.92,1.079,1.843,35.27,0.1,0.093,0.88,,,,,,,,
AFG,Asia,Afghanistan,8/27/2020,39835428,38215,16,52.857,1405,0,2.571,959.322,0.402,1.327,35.27,0,0.065,0.87,,,,,,,,
AFG,Asia,Afghanistan,8/28/2020,39835428,38226,11,40.571,1406,1,2.429,959.598,0.276,1.018,35.295,0.025,0.061,0.87,,,,,,,,
AFG,Asia,Afghanistan,8/29/2020,39835428,38229,3,35.571,1406,0,2.429,959.673,0.075,0.893,35.295,0,0.061,0.88,,,,,,,,
AFG,Asia,Afghanistan,8/30/2020,39835428,38229,0,27.143,1406,0,2.429,959.673,0,0.681,35.295,0,0.061,0.88,,,,,,,,
AFG,Asia,Afghanistan,8/31/2020,39835428,38248,19,23.286,1406,0,2.143,960.15,0.477,0.585,35.295,0,0.054,0.9,,,,,,,,
AFG,Asia,Afghanistan,9/1/2020,39835428,38282,34,18,1410,4,1.286,961.004,0.854,0.452,35.396,0.1,0.032,0.92,,,,,,,,
AFG,Asia,Afghanistan,9/2/2020,39835428,38329,47,18.571,1413,3,1.143,962.184,1.18,0.466,35.471,0.075,0.029,0.94,,,,,,,,
AFG,Asia,Afghanistan,9/3/2020,39835428,38374,45,22.714,1413,0,1.143,963.313,1.13,0.57,35.471,0,0.029,0.95,,,,,,,,
AFG,Asia,Afghanistan,9/4/2020,39835428,38374,0,21.143,1413,0,1,963.313,0,0.531,35.471,0,0.025,0.97,,,,,,,,
AFG,Asia,Afghanistan,9/5/2020,39835428,38390,16,23,1413,0,1,963.715,0.402,0.577,35.471,0,0.025,0.99,,,,,,,,
AFG,Asia,Afghanistan,9/6/2020,39835428,38484,94,36.429,1416,3,1.429,966.075,2.36,0.914,35.546,0.075,0.036,1.01,,,,,,,,
AFG,Asia,Afghanistan,9/7/2020,39835428,38580,96,47.429,1419,3,1.857,968.485,2.41,1.191,35.622,0.075,0.047,1.01,,,,,,,,
AFG,Asia,Afghanistan,9/8/2020,39835428,38606,26,46.286,1422,3,1.714,969.137,0.653,1.162,35.697,0.075,0.043,1.01,,,,,,,,
AFG,Asia,Afghanistan,9/9/2020,39835428,38630,24,43,1424,2,1.571,969.74,0.602,1.079,35.747,0.05,0.039,1.01,,,,,,,,
AFG,Asia,Afghanistan,9/10/2020,39835428,38658,28,40.571,1424,0,1.571,970.443,0.703,1.018,35.747,0,0.039,1.01,,,,,,,,
AFG,Asia,Afghanistan,9/11/2020,39835428,38692,34,45.429,1424,0,1.571,971.296,0.854,1.14,35.747,0,0.039,1.01,,,,,,,,
AFG,Asia,Afghanistan,9/12/2020,39835428,38727,35,48.143,1424,0,1.571,972.175,0.879,1.209,35.747,0,0.039,1.02,,,,,,,,
AFG,Asia,Afghanistan,9/13/2020,39835428,38802,75,45.429,1424,0,1.143,974.058,1.883,1.14,35.747,0,0.029,1.02,,,,,,,,
AFG,Asia,Afghanistan,9/14/2020,39835428,38858,56,39.714,1429,5,1.429,975.463,1.406,0.997,35.873,0.126,0.036,1.02,,,,,,,,
AFG,Asia,Afghanistan,9/15/2020,39835428,38901,43,42.143,1430,1,1.143,976.543,1.079,1.058,35.898,0.025,0.029,1.01,,,,,,,,
AFG,Asia,Afghanistan,9/16/2020,39835428,38941,40,44.429,1440,10,2.286,977.547,1.004,1.115,36.149,0.251,0.057,1.01,,,,,,,,
AFG,Asia,Afghanistan,9/17/2020,39835428,38958,17,42.857,1440,0,2.286,977.974,0.427,1.076,36.149,0,0.057,1.01,,,,,,,,
AFG,Asia,Afghanistan,9/18/2020,39835428,38969,11,39.571,1441,1,2.429,978.25,0.276,0.993,36.174,0.025,0.061,1.01,,,,,,,,
AFG,Asia,Afghanistan,9/19/2020,39835428,39005,36,39.714,1441,0,2.429,979.154,0.904,0.997,36.174,0,0.061,1.02,,,,,,,,
AFG,Asia,Afghanistan,9/20/2020,39835428,39130,125,46.857,1445,4,3,982.291,3.138,1.176,36.274,0.1,0.075,1.03,,,,,,,,
AFG,Asia,Afghanistan,9/21/2020,39835428,39160,30,43.143,1448,3,2.714,983.045,0.753,1.083,36.35,0.075,0.068,1.02,,,,,,,,
AFG,Asia,Afghanistan,9/22/2020,39835428,39182,22,40.143,1449,1,2.714,983.597,0.552,1.008,36.375,0.025,0.068,1.01,,,,,,,,
AFG,Asia,Afghanistan,9/23/2020,39835428,39231,49,41.429,1450,1,1.429,984.827,1.23,1.04,36.4,0.025,0.036,1.01,,,,,,,,
AFG,Asia,Afghanistan,9/24/2020,39835428,39256,25,42.571,1455,5,2.143,985.454,0.628,1.069,36.525,0.126,0.054,1,,,,,,,,
AFG,Asia,Afghanistan,9/25/2020,39835428,39272,16,43.286,1455,0,2,985.856,0.402,1.087,36.525,0,0.05,1,,,,,,,,
AFG,Asia,Afghanistan,9/26/2020,39835428,39278,6,39,1457,2,2.286,986.007,0.151,0.979,36.575,0.05,0.057,1,,,,,,,,
AFG,Asia,Afghanistan,9/27/2020,39835428,39313,35,26.143,1457,0,1.714,986.885,0.879,0.656,36.575,0,0.043,1.01,,,,,,,,
AFG,Asia,Afghanistan,9/28/2020,39835428,39325,12,23.571,1460,3,1.714,987.187,0.301,0.592,36.651,0.075,0.043,1.02,,,,,,,,
AFG,Asia,Afghanistan,9/29/2020,39835428,39340,15,22.571,1462,2,1.857,987.563,0.377,0.567,36.701,0.05,0.047,1.03,,,,,,,,
AFG,Asia,Afghanistan,9/30/2020,39835428,39354,14,17.571,1462,0,1.714,987.915,0.351,0.441,36.701,0,0.043,1.05,,,,,,,,
AFG,Asia,Afghanistan,10/1/2020,39835428,39371,17,16.429,1462,0,1,988.341,0.427,0.412,36.701,0,0.025,1.07,,,,,,,,
AFG,Asia,Afghanistan,10/2/2020,39835428,39376,5,14.857,1462,0,1,988.467,0.126,0.373,36.701,0,0.025,1.1,,,,,,,,
AFG,Asia,Afghanistan,10/3/2020,39835428,39383,7,15,1466,4,1.286,988.643,0.176,0.377,36.801,0.1,0.032,1.13,,,,,,,,
AFG,Asia,Afghanistan,10/4/2020,39835428,39427,44,16.286,1466,0,1.286,989.747,1.105,0.409,36.801,0,0.032,1.17,,,,,,,,
AFG,Asia,Afghanistan,10/5/2020,39835428,39508,81,26.143,1470,4,1.429,991.78,2.033,0.656,36.902,0.1,0.036,1.2,,,,,,,,
AFG,Asia,Afghanistan,10/6/2020,39835428,39572,64,33.143,1471,1,1.286,993.387,1.607,0.832,36.927,0.025,0.032,1.21,,,,,,,,
AFG,Asia,Afghanistan,10/7/2020,39835428,39634,62,40,1473,2,1.571,994.943,1.556,1.004,36.977,0.05,0.039,1.22,,,,,,,,
AFG,Asia,Afghanistan,10/8/2020,39835428,39702,68,47.286,1474,1,1.714,996.651,1.707,1.187,37.002,0.025,0.043,1.22,,,,,,,,
AFG,Asia,Afghanistan,10/9/2020,39835428,39779,77,57.571,1476,2,2,998.583,1.933,1.445,37.052,0.05,0.05,1.22,,,,,,,,
AFG,Asia,Afghanistan,10/10/2020,39835428,39789,10,58,1477,1,1.571,998.835,0.251,1.456,37.078,0.025,0.039,1.22,,,,,,,,
AFG,Asia,Afghanistan,10/11/2020,39835428,39885,96,65.429,1481,4,2.143,1001.244,2.41,1.642,37.178,0.1,0.054,1.22,,,,,,,,
AFG,Asia,Afghanistan,10/12/2020,39835428,39956,71,64,1483,2,1.857,1003.027,1.782,1.607,37.228,0.05,0.047,1.21,,,,,,,,
AFG,Asia,Afghanistan,10/13/2020,39835428,40014,58,63.143,1484,1,1.857,1004.483,1.456,1.585,37.253,0.025,0.047,1.2,,,,,,,,
AFG,Asia,Afghanistan,10/14/2020,39835428,40080,66,63.714,1485,1,1.714,1006.14,1.657,1.599,37.278,0.025,0.043,1.2,,,,,,,,
AFG,Asia,Afghanistan,10/15/2020,39835428,40112,32,58.571,1485,0,1.571,1006.943,0.803,1.47,37.278,0,0.039,1.2,,,,,,,,
AFG,Asia,Afghanistan,10/16/2020,39835428,40159,47,54.286,1489,4,1.857,1008.123,1.18,1.363,37.379,0.1,0.047,1.19,,,,,,,,
AFG,Asia,Afghanistan,10/17/2020,39835428,40227,68,62.571,1492,3,2.143,1009.83,1.707,1.571,37.454,0.075,0.054,1.2,,,,,,,,
AFG,Asia,Afghanistan,10/18/2020,39835428,40286,59,57.286,1496,4,2.143,1011.311,1.481,1.438,37.555,0.1,0.054,1.2,,,,,,,,
AFG,Asia,Afghanistan,10/19/2020,39835428,40373,87,59.571,1501,5,2.571,1013.495,2.184,1.495,37.68,0.126,0.065,1.2,,,,,,,,
AFG,Asia,Afghanistan,10/20/2020,39835428,40461,88,63.857,1503,2,2.714,1015.704,2.209,1.603,37.73,0.05,0.068,1.2,,,,,,,,
AFG,Asia,Afghanistan,10/21/2020,39835428,40461,0,54.429,1503,0,2.571,1015.704,0,1.366,37.73,0,0.065,1.19,,,,,,,,
AFG,Asia,Afghanistan,10/22/2020,39835428,40510,49,56.857,1503,0,2.571,1016.934,1.23,1.427,37.73,0,0.065,1.2,,,,,,,,
AFG,Asia,Afghanistan,10/23/2020,39835428,40626,116,66.714,1505,2,2.286,1019.846,2.912,1.675,37.78,0.05,0.057,1.21,,,,,,,,
AFG,Asia,Afghanistan,10/24/2020,39835428,40687,61,65.714,1507,2,2.143,1021.377,1.531,1.65,37.831,0.05,0.054,1.21,,,,,,,,
AFG,Asia,Afghanistan,10/25/2020,39835428,40768,81,68.857,1511,4,2.143,1023.411,2.033,1.729,37.931,0.1,0.054,1.21,,,,,,,,
AFG,Asia,Afghanistan,10/26/2020,39835428,40833,65,65.714,1514,3,1.857,1025.042,1.632,1.65,38.006,0.075,0.047,1.21,,,,,,,,
AFG,Asia,Afghanistan,10/27/2020,39835428,40937,104,68,1518,4,2.143,1027.653,2.611,1.707,38.107,0.1,0.054,1.21,,,,,,,,
AFG,Asia,Afghanistan,10/28/2020,39835428,41032,95,81.571,1523,5,2.857,1030.038,2.385,2.048,38.232,0.126,0.072,1.22,,,,,,,,
AFG,Asia,Afghanistan,10/29/2020,39835428,41145,113,90.714,1529,6,3.714,1032.875,2.837,2.277,38.383,0.151,0.093,1.22,,,,,,,,
AFG,Asia,Afghanistan,10/30/2020,39835428,41268,123,91.714,1532,3,3.857,1035.962,3.088,2.302,38.458,0.075,0.097,1.21,,,,,,,,
AFG,Asia,Afghanistan,10/31/2020,39835428,41334,66,92.429,1533,1,3.714,1037.619,1.657,2.32,38.483,0.025,0.093,1.21,,,,,,,,
AFG,Asia,Afghanistan,11/1/2020,39835428,41425,91,93.857,1536,3,3.571,1039.903,2.284,2.356,38.559,0.075,0.09,1.2,,,,,,,,
AFG,Asia,Afghanistan,11/2/2020,39835428,41501,76,95.429,1536,0,3.143,1041.811,1.908,2.396,38.559,0,0.079,1.2,,,,,,,,
AFG,Asia,Afghanistan,11/3/2020,39835428,41633,132,99.429,1541,5,3.286,1045.125,3.314,2.496,38.684,0.126,0.082,1.2,,,,,,,,
AFG,Asia,Afghanistan,11/4/2020,39835428,41728,95,99.429,1544,3,3,1047.51,2.385,2.496,38.759,0.075,0.075,1.2,,,,,,,,
AFG,Asia,Afghanistan,11/5/2020,39835428,41814,86,95.571,1548,4,2.714,1049.669,2.159,2.399,38.86,0.1,0.068,1.2,,,,,,,,
AFG,Asia,Afghanistan,11/6/2020,39835428,41935,121,95.286,1554,6,3.143,1052.706,3.037,2.392,39.011,0.151,0.079,1.2,,,,,,,,
AFG,Asia,Afghanistan,11/7/2020,39835428,41975,40,91.571,1554,0,3,1053.71,1.004,2.299,39.011,0,0.075,1.2,,,,,,,,
AFG,Asia,Afghanistan,11/8/2020,39835428,42033,58,86.857,1556,2,2.857,1055.166,1.456,2.18,39.061,0.05,0.072,1.21,,,,,,,,
AFG,Asia,Afghanistan,11/9/2020,39835428,42159,126,94,1562,6,3.714,1058.329,3.163,2.36,39.211,0.151,0.093,1.22,,,,,,,,
AFG,Asia,Afghanistan,11/10/2020,39835428,42297,138,94.857,1574,12,4.714,1061.794,3.464,2.381,39.513,0.301,0.118,1.23,,,,,,,,
AFG,Asia,Afghanistan,11/11/2020,39835428,42463,166,105,1577,3,4.714,1065.961,4.167,2.636,39.588,0.075,0.118,1.23,,,,,,,,
AFG,Asia,Afghanistan,11/12/2020,39835428,42609,146,113.571,1581,4,4.714,1069.626,3.665,2.851,39.688,0.1,0.118,1.23,,,,,,,,
AFG,Asia,Afghanistan,11/13/2020,39835428,42795,186,122.857,1591,10,5.286,1074.295,4.669,3.084,39.939,0.251,0.133,1.23,,,,,,,,
AFG,Asia,Afghanistan,11/14/2020,39835428,42969,174,142,1595,4,5.857,1078.663,4.368,3.565,40.04,0.1,0.147,1.23,,,,,,,,
AFG,Asia,Afghanistan,11/15/2020,39835428,43035,66,143.143,1605,10,7,1080.32,1.657,3.593,40.291,0.251,0.176,1.23,,,,,,,,
AFG,Asia,Afghanistan,11/16/2020,39835428,43240,205,154.429,1617,12,7.857,1085.466,5.146,3.877,40.592,0.301,0.197,1.23,,,,,,,,
AFG,Asia,Afghanistan,11/17/2020,39835428,43403,163,158,1626,9,7.429,1089.558,4.092,3.966,40.818,0.226,0.186,1.23,,,,,,,,
AFG,Asia,Afghanistan,11/18/2020,39835428,43628,225,166.429,1638,12,8.714,1095.206,5.648,4.178,41.119,0.301,0.219,1.22,,,,,,,,
AFG,Asia,Afghanistan,11/19/2020,39835428,43851,223,177.429,1645,7,9.143,1100.804,5.598,4.454,41.295,0.176,0.23,1.22,,,,,,,,
AFG,Asia,Afghanistan,11/20/2020,39835428,44228,377,204.714,1650,5,8.429,1110.268,9.464,5.139,41.42,0.126,0.212,1.21,,,,,,,,
AFG,Asia,Afghanistan,11/21/2020,39835428,44443,215,210.571,1661,11,9.429,1115.665,5.397,5.286,41.697,0.276,0.237,1.2,,,,,,,,
AFG,Asia,Afghanistan,11/22/2020,39835428,44503,60,209.714,1675,14,10,1117.171,1.506,5.265,42.048,0.351,0.251,1.18,,,,,,,,
AFG,Asia,Afghanistan,11/23/2020,39835428,44706,203,209.429,1687,12,10,1122.267,5.096,5.257,42.349,0.301,0.251,1.17,,,,,,,,
AFG,Asia,Afghanistan,11/24/2020,39835428,44988,282,226.429,1695,8,9.857,1129.346,7.079,5.684,42.55,0.201,0.247,1.17,,,,,,,,
AFG,Asia,Afghanistan,11/25/2020,39835428,45278,290,235.714,1712,17,10.571,1136.626,7.28,5.917,42.977,0.427,0.265,1.16,,,,,,,,
AFG,Asia,Afghanistan,11/26/2020,39835428,45490,212,234.143,1725,13,11.429,1141.948,5.322,5.878,43.303,0.326,0.287,1.14,,,,,,,,
AFG,Asia,Afghanistan,11/27/2020,39835428,45716,226,212.571,1737,12,12.429,1147.622,5.673,5.336,43.604,0.301,0.312,1.13,,,,,,,,
AFG,Asia,Afghanistan,11/28/2020,39835428,45839,123,199.429,1740,3,11.286,1150.709,3.088,5.006,43.68,0.075,0.283,1.12,,,,,,,,
AFG,Asia,Afghanistan,11/29/2020,39835428,45966,127,209,1752,12,11,1153.897,3.188,5.247,43.981,0.301,0.276,1.11,,,,,,,,
AFG,Asia,Afghanistan,11/30/2020,39835428,46215,249,215.571,1763,11,10.857,1160.148,6.251,5.412,44.257,0.276,0.273,1.1,,,,,,,,
AFG,Asia,Afghanistan,12/1/2020,39835428,46498,283,215.714,1774,11,11.286,1167.252,7.104,5.415,44.533,0.276,0.283,1.1,,,,,,,,
AFG,Asia,Afghanistan,12/2/2020,39835428,46717,219,205.571,1795,21,11.857,1172.75,5.498,5.161,45.06,0.527,0.298,1.09,,,,,,,,
AFG,Asia,Afghanistan,12/3/2020,39835428,46980,263,212.857,1822,27,13.857,1179.352,6.602,5.343,45.738,0.678,0.348,1.08,,,,,,,,
AFG,Asia,Afghanistan,12/4/2020,39835428,47258,278,220.286,1841,19,14.857,1186.331,6.979,5.53,46.215,0.477,0.373,1.07,,,,,,,,
AFG,Asia,Afghanistan,12/5/2020,39835428,47388,130,221.286,1847,6,15.286,1189.594,3.263,5.555,46.366,0.151,0.384,1.06,,,,,,,,
AFG,Asia,Afghanistan,12/6/2020,39835428,47641,253,239.286,1865,18,16.143,1195.945,6.351,6.007,46.818,0.452,0.405,1.05,,,,,,,,
AFG,Asia,Afghanistan,12/7/2020,39835428,47901,260,240.857,1875,10,16,1202.472,6.527,6.046,47.069,0.251,0.402,1.04,,,,,,,,
AFG,Asia,Afghanistan,12/8/2020,39835428,48136,235,234,1902,27,18.286,1208.372,5.899,5.874,47.746,0.678,0.459,1.03,,,,,,,,
AFG,Asia,Afghanistan,12/9/2020,39835428,48366,230,235.571,1908,6,16.143,1214.145,5.774,5.914,47.897,0.151,0.405,1.02,,,,,,,,
AFG,Asia,Afghanistan,12/10/2020,39835428,48540,174,222.857,1921,13,14.143,1218.513,4.368,5.594,48.223,0.326,0.355,1.01,,,,,,,,
AFG,Asia,Afghanistan,12/11/2020,39835428,48753,213,213.571,1939,18,14,1223.86,5.347,5.361,48.675,0.452,0.351,1,,,,,,,,
AFG,Asia,Afghanistan,12/12/2020,39835428,48826,73,205.429,1949,10,14.571,1225.693,1.833,5.157,48.926,0.251,0.366,1,,,,,,,,
AFG,Asia,Afghanistan,12/13/2020,39835428,48952,126,187.286,1960,11,13.571,1228.856,3.163,4.701,49.202,0.276,0.341,0.99,,,,,,,,
AFG,Asia,Afghanistan,12/14/2020,39835428,49273,321,196,1971,11,13.714,1236.914,8.058,4.92,49.479,0.276,0.344,0.99,,,,,,,,
AFG,Asia,Afghanistan,12/15/2020,39835428,49484,211,192.571,1975,4,10.429,1242.211,5.297,4.834,49.579,0.1,0.262,0.99,,,,,,,,
AFG,Asia,Afghanistan,12/16/2020,39835428,49703,219,191,2001,26,13.286,1247.708,5.498,4.795,50.232,0.653,0.334,0.98,,,,,,,,
AFG,Asia,Afghanistan,12/17/2020,39835428,49927,224,198.143,2017,16,13.714,1253.332,5.623,4.974,50.633,0.402,0.344,0.97,,,,,,,,
AFG,Asia,Afghanistan,12/18/2020,39835428,50202,275,207,2032,15,13.286,1260.235,6.903,5.196,51.01,0.377,0.334,0.97,,,,,,,,
AFG,Asia,Afghanistan,12/19/2020,39835428,50456,254,232.857,2037,5,12.571,1266.611,6.376,5.845,51.135,0.126,0.316,0.96,,,,,,,,
AFG,Asia,Afghanistan,12/20/2020,39835428,50536,80,226.286,2054,17,13.429,1268.619,2.008,5.681,51.562,0.427,0.337,0.95,,,,,,,,
AFG,Asia,Afghanistan,12/21/2020,39835428,50678,142,200.714,2074,20,14.714,1272.184,3.565,5.039,52.064,0.502,0.369,0.94,,,,,,,,
AFG,Asia,Afghanistan,12/22/2020,39835428,50888,210,200.571,2089,15,16.286,1277.456,5.272,5.035,52.441,0.377,0.409,0.93,,,,,,,,
AFG,Asia,Afghanistan,12/23/2020,39835428,51070,182,195.286,2105,16,14.857,1282.025,4.569,4.902,52.842,0.402,0.373,0.92,,,,,,,,
AFG,Asia,Afghanistan,12/24/2020,39835428,51357,287,204.286,2126,21,15.571,1289.229,7.205,5.128,53.37,0.527,0.391,0.92,,,,,,,,
AFG,Asia,Afghanistan,12/25/2020,39835428,51595,238,199,2135,9,14.714,1295.204,5.975,4.996,53.596,0.226,0.369,0.91,,,,,,,,
AFG,Asia,Afghanistan,12/26/2020,39835428,51764,169,186.857,2148,13,15.857,1299.446,4.242,4.691,53.922,0.326,0.398,0.9,,,,,,,,
AFG,Asia,Afghanistan,12/27/2020,39835428,51848,84,187.429,2158,10,14.857,1301.555,2.109,4.705,54.173,0.251,0.373,0.88,,,,,,,,
AFG,Asia,Afghanistan,12/28/2020,39835428,52007,159,189.857,2170,12,13.714,1305.546,3.991,4.766,54.474,0.301,0.344,0.87,,,,,,,,
AFG,Asia,Afghanistan,12/29/2020,39835428,52147,140,179.857,2182,12,13.286,1309.061,3.514,4.515,54.775,0.301,0.334,0.87,,,,,,,,
AFG,Asia,Afghanistan,12/30/2020,39835428,52330,183,180,2189,7,12,1313.655,4.594,4.519,54.951,0.176,0.301,0.86,,,,,,,,
AFG,Asia,Afghanistan,12/31/2020,39835428,52330,0,139,2189,0,9,1313.655,0,3.489,54.951,0,0.226,0.85,,,,,,,,
AFG,Asia,Afghanistan,1/1/2021,39835428,52513,183,131.143,2201,12,9.429,1318.249,4.594,3.292,55.252,0.301,0.237,0.85,,,,,,,,
AFG,Asia,Afghanistan,1/2/2021,39835428,52586,73,117.429,2211,10,9,1320.081,1.833,2.948,55.503,0.251,0.226,0.84,,,,,,,,
AFG,Asia,Afghanistan,1/3/2021,39835428,52709,123,123,2221,10,9,1323.169,3.088,3.088,55.754,0.251,0.226,0.84,,,,,,,,
AFG,Asia,Afghanistan,1/4/2021,39835428,52909,200,128.857,2230,9,8.571,1328.19,5.021,3.235,55.98,0.226,0.215,0.84,,,,,,,,
AFG,Asia,Afghanistan,1/5/2021,39835428,53011,102,123.429,2237,7,7.857,1330.75,2.561,3.098,56.156,0.176,0.197,0.83,,,,,,,,
AFG,Asia,Afghanistan,1/6/2021,39835428,53105,94,110.714,2244,7,7.857,1333.11,2.36,2.779,56.332,0.176,0.197,0.83,,,,,,,,
AFG,Asia,Afghanistan,1/7/2021,39835428,53207,102,125.286,2253,9,9.143,1335.67,2.561,3.145,56.558,0.226,0.23,0.82,,,,,,,,
AFG,Asia,Afghanistan,1/8/2021,39835428,53332,125,117,2257,4,8,1338.808,3.138,2.937,56.658,0.1,0.201,0.82,,,,,,,,
AFG,Asia,Afghanistan,1/9/2021,39835428,53400,68,116.286,2264,7,7.571,1340.515,1.707,2.919,56.834,0.176,0.19,0.82,,,,,,,,
AFG,Asia,Afghanistan,1/10/2021,39835428,53489,89,111.429,2277,13,8,1342.749,2.234,2.797,57.16,0.326,0.201,0.82,,,,,,,,
AFG,Asia,Afghanistan,1/11/2021,39835428,53538,49,89.857,2288,11,8.286,1343.98,1.23,2.256,57.436,0.276,0.208,0.81,,,,,,,,
AFG,Asia,Afghanistan,1/12/2021,39835428,53584,46,81.857,2301,13,9.143,1345.134,1.155,2.055,57.763,0.326,0.23,0.81,,,,,,,,
AFG,Asia,Afghanistan,1/13/2021,39835428,53690,106,83.571,2308,7,9.143,1347.795,2.661,2.098,57.938,0.176,0.23,0.82,,,,,,,,
AFG,Asia,Afghanistan,1/14/2021,39835428,53775,85,81.143,2314,6,8.714,1349.929,2.134,2.037,58.089,0.151,0.219,0.82,,,,,,,,
AFG,Asia,Afghanistan,1/15/2021,39835428,53831,56,71.286,2324,10,9.571,1351.335,1.406,1.79,58.34,0.251,0.24,0.82,,,,,,,,
AFG,Asia,Afghanistan,1/16/2021,39835428,53938,107,76.857,2336,12,10.286,1354.021,2.686,1.929,58.641,0.301,0.258,0.83,,,,,,,,
AFG,Asia,Afghanistan,1/17/2021,39835428,53984,46,70.714,2339,3,8.857,1355.176,1.155,1.775,58.717,0.075,0.222,0.83,,,,,,,,
AFG,Asia,Afghanistan,1/18/2021,39835428,54062,78,74.857,2343,4,7.857,1357.134,1.958,1.879,58.817,0.1,0.197,0.83,,,,,,,,
AFG,Asia,Afghanistan,1/19/2021,39835428,54141,79,79.571,2346,3,6.429,1359.117,1.983,1.998,58.892,0.075,0.161,0.83,,,,,,,,
AFG,Asia,Afghanistan,1/20/2021,39835428,54278,137,84,2354,8,6.571,1362.556,3.439,2.109,59.093,0.201,0.165,0.84,,,,,,,,
AFG,Asia,Afghanistan,1/21/2021,39835428,54403,125,89.714,2363,9,7,1365.694,3.138,2.252,59.319,0.226,0.176,0.83,,,,,,,,
AFG,Asia,Afghanistan,1/22/2021,39835428,54483,80,93.143,2370,7,6.571,1367.702,2.008,2.338,59.495,0.176,0.165,0.83,,,,,,,,
AFG,Asia,Afghanistan,1/23/2021,39835428,54559,76,88.714,2373,3,5.286,1369.61,1.908,2.227,59.57,0.075,0.133,0.82,,,,,,,,
AFG,Asia,Afghanistan,1/24/2021,39835428,54595,36,87.286,2378,5,5.571,1370.514,0.904,2.191,59.696,0.126,0.14,0.81,,,,,,,,
AFG,Asia,Afghanistan,1/25/2021,39835428,54672,77,87.143,2385,7,6,1372.447,1.933,2.188,59.871,0.176,0.151,0.81,,,,,,,,
AFG,Asia,Afghanistan,1/26/2021,39835428,54750,78,87,2389,4,6.143,1374.405,1.958,2.184,59.972,0.1,0.154,0.8,,,,,,,,
AFG,Asia,Afghanistan,1/27/2021,39835428,54854,104,82.286,2389,0,5,1377.015,2.611,2.066,59.972,0,0.126,0.8,,,,,,,,
AFG,Asia,Afghanistan,1/28/2021,39835428,54891,37,69.714,2397,8,4.857,1377.944,0.929,1.75,60.173,0.201,0.122,0.79,,,,,,,,
AFG,Asia,Afghanistan,1/29/2021,39835428,54939,48,65.143,2399,2,4.143,1379.149,1.205,1.635,60.223,0.05,0.104,0.78,,,,,,,,
AFG,Asia,Afghanistan,1/30/2021,39835428,55008,69,64.143,2400,1,3.857,1380.881,1.732,1.61,60.248,0.025,0.097,0.78,,,,,,,,
AFG,Asia,Afghanistan,1/31/2021,39835428,55023,15,61.143,2400,0,3.143,1381.258,0.377,1.535,60.248,0,0.079,0.77,,,,,,,,
AFG,Asia,Afghanistan,2/1/2021,39835428,55059,36,55.286,2404,4,2.714,1382.162,0.904,1.388,60.348,0.1,0.068,0.77,,,,,,,,
AFG,Asia,Afghanistan,2/2/2021,39835428,55121,62,53,2405,1,2.286,1383.718,1.556,1.33,60.373,0.025,0.057,0.76,,,,,,,,
AFG,Asia,Afghanistan,2/3/2021,39835428,55174,53,45.714,2406,1,2.429,1385.049,1.33,1.148,60.398,0.025,0.061,0.76,,,,,,,,
AFG,Asia,Afghanistan,2/4/2021,39835428,55231,57,48.571,2407,1,1.429,1386.479,1.431,1.219,60.424,0.025,0.036,0.76,,,,,,,,
AFG,Asia,Afghanistan,2/5/2021,39835428,55265,34,46.571,2407,0,1.143,1387.333,0.854,1.169,60.424,0,0.029,0.75,,,,,,,,
AFG,Asia,Afghanistan,2/6/2021,39835428,55330,65,46,2408,1,1.143,1388.965,1.632,1.155,60.449,0.025,0.029,0.75,,,,,,,,
AFG,Asia,Afghanistan,2/7/2021,39835428,55335,5,44.571,2410,2,1.429,1389.09,0.126,1.119,60.499,0.05,0.036,0.74,,,,,,,,
AFG,Asia,Afghanistan,2/8/2021,39835428,55359,24,42.857,2413,3,1.286,1389.693,0.602,1.076,60.574,0.075,0.032,0.74,,,,,,,,
AFG,Asia,Afghanistan,2/9/2021,39835428,55384,25,37.571,2414,1,1.286,1390.32,0.628,0.943,60.599,0.025,0.032,0.73,,,,,,,,
AFG,Asia,Afghanistan,2/10/2021,39835428,55402,18,32.571,2418,4,1.714,1390.772,0.452,0.818,60.7,0.1,0.043,0.73,,,,,,,,
AFG,Asia,Afghanistan,2/11/2021,39835428,55420,18,27,2419,1,1.714,1391.224,0.452,0.678,60.725,0.025,0.043,0.74,,,,,,,,
AFG,Asia,Afghanistan,2/12/2021,39835428,55445,25,25.714,2424,5,2.429,1391.851,0.628,0.646,60.85,0.126,0.061,0.74,,,,,,,,
AFG,Asia,Afghanistan,2/13/2021,39835428,55473,28,20.429,2427,3,2.714,1392.554,0.703,0.513,60.926,0.075,0.068,0.75,,,,,,,,
